status,dataset,model,sample_index,image_id,path,target_id,target_name,distractor_id,distractor_name,cci_region,wf_region,mean_region,max_0_1_region,feasible_set_size,candidate_selection_target,candidate_selection_mean_foil,candidate_selection_max_foil,candidate_eval_margin_norm,candidate_eval_pmean_norm,candidate_eval_target_drop_raw,candidate_eval_target_drop_norm,candidate_bbox_precision,cci_margin_norm,cci_pmean_norm,cci_target_drop_raw,cci_target_drop_norm,cci_bbox_precision,wf_margin_norm,wf_pmean_norm,wf_target_drop_raw,wf_target_drop_norm,wf_bbox_precision,mean_margin_norm,mean_pmean_norm,mean_target_drop_raw,mean_target_drop_norm,mean_bbox_precision,max_0_1_margin_norm,max_0_1_pmean_norm,max_0_1_target_drop_raw,max_0_1_target_drop_norm,max_0_1_bbox_precision
local_rerun,coco,openai_b16,0,323925,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/coco/val2014/COCO_val2014_000000323925.jpg,88,teddy bear,56,broccoli,6,6,6,6,1,"[-0.3364483416080475,0.32665932178497314,-0.1845538467168808,0.11933744698762894,-1.3234186172485352,-0.5290436744689941,4.8704423904418945,0.5697137117385864]","[0.09713686257600784,0.2783859372138977,0.27863138914108276,0.15846556425094604,-0.5781134963035583,-1.6519277095794678,-1.342522382736206,-1.5398101806640625]","[2.034679412841797,0.7149251699447632,2.4482274055480957,0.3510421812534332,0.4934430420398712,1.6945791244506836,2.4884321689605713,0.9571549296379089]","[-2.141070604324341,-0.3953220844268799,-2.407536029815674,-0.21542920172214508,-2.3113794326782227,-1.793424367904663,2.7369229793548584,-1.0558815002441406]","[-0.5577113628387451,0.002856612205505371,-0.3185737133026123,-0.04891563951969147,-1.070302128791809,1.748528003692627,6.453649520874023,2.4690725803375244]","[-0.2542192339897156,0.328031986951828,-0.1823151707649231,0.09156426787376404,-1.4685138463974,-0.3578735589981079,5.853283405303955,0.8676022887229919]","[-0.25916916131973267,0.3344191312789917,-0.18586504459381104,0.09334711730480194,-1.4971073865890503,-0.3648417294025421,5.9672532081604,0.8844954371452332]","[0.043478261679410934,0.0,0.0,0.0,0.0,0.095238097012043,0.3235294222831726,0.0]",2.7369229793548584,6.453649520874023,5.853283405303955,5.9672532081604,0.3235294222831726,2.7369229793548584,6.453649520874023,5.853283405303955,5.9672532081604,0.3235294222831726,2.7369229793548584,6.453649520874023,5.853283405303955,5.9672532081604,0.3235294222831726,2.7369229793548584,6.453649520874023,5.853283405303955,5.9672532081604,0.3235294222831726
