status,dataset_model,method,subset,metric,n,mean,ci_low,ci_high,bootstrap_count,bootstrap_seed,bootstrap_interval,bootstrap_unit
local_rerun_traceable,coco_openai_b16,mean,joint_j,margin_norm,12,0.015858698325852554,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b16,mean,joint_j,target_drop_raw,12,0.33646181877702475,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b16,mean,joint_j,target_drop_norm,12,0.34230597596615553,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b16,mean,joint_j,bbox_precision,12,0.8201910803715388,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b16,max_0_1,all,margin_norm,27708,-0.32750836761911334,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b16,max_0_1,all,target_drop_raw,27708,0.9393731547589218,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b16,max_0_1,all,target_drop_norm,27708,0.9566616612375243,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b16,max_0_1,all,bbox_precision,27708,0.677536882050857,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b16,max_0_1,A,margin_norm,17726,-0.10442390424693576,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b16,max_0_1,A,target_drop_raw,17726,1.1932339170748614,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b16,max_0_1,A,target_drop_norm,17726,1.2153196903572032,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b16,max_0_1,A,bbox_precision,17726,0.8981748320317604,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b16,max_0_1,Aplus,margin_norm,16855,-0.05375467519696231,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b16,max_0_1,Aplus,target_drop_raw,16855,1.2628110709211096,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b16,max_0_1,Aplus,target_drop_norm,16855,1.2861875778459044,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b16,max_0_1,Aplus,bbox_precision,16855,0.8993751138459766,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b16,max_0_1,B,margin_norm,11410,-0.7809846913748593,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b16,max_0_1,B,target_drop_raw,11410,0.5709697638911027,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b16,max_0_1,B,target_drop_norm,11410,0.5814067126997063,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b16,max_0_1,B,bbox_precision,11410,0.8951070713045812,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b16,max_0_1,repair_r,margin_norm,18,0.12016957689370934,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b16,max_0_1,repair_r,target_drop_raw,18,0.45591880401803386,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b16,max_0_1,repair_r,target_drop_norm,18,0.4640211266362005,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b16,max_0_1,repair_r,bbox_precision,18,0.6361812253793081,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b16,max_0_1,joint_j,margin_norm,12,0.15887266927529708,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b16,max_0_1,joint_j,target_drop_raw,12,0.37745537888258696,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b16,max_0_1,joint_j,target_drop_norm,12,0.3841070734585325,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b16,max_0_1,joint_j,bbox_precision,12,0.8492722113927206,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,cci,all,margin_norm,27708,-0.3038164482266661,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,cci,all,target_drop_raw,27708,0.9599924087279726,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,cci,all,target_drop_norm,27708,0.9748284933368848,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,cci,all,bbox_precision,27708,0.6706961038768059,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,cci,A,margin_norm,17848,-0.09724806305334993,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,cci,A,target_drop_raw,17848,1.1979673207580122,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,cci,A,target_drop_norm,17848,1.2164135981557922,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,cci,A,bbox_precision,17848,0.9040052829797041,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,cci,Aplus,margin_norm,17331,-0.07226276572888776,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,cci,Aplus,target_drop_raw,17331,1.2370857378352287,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,cci,Aplus,target_drop_norm,17331,1.256138456118834,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,cci,Aplus,bbox_precision,17331,0.9039653334612937,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,cci,B,margin_norm,11562,-0.7195153975015803,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,cci,B,target_drop_raw,11562,0.6308293543232774,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,cci,B,target_drop_norm,11562,0.6408396512519295,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,cci,B,bbox_precision,11562,0.9055885169780743,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,cci,repair_r,margin_norm,30,-0.462819887449344,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,cci,repair_r,target_drop_raw,30,0.48876802027225497,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,cci,repair_r,target_drop_norm,30,0.49573992664615313,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,cci,repair_r,bbox_precision,30,0.9108730177084605,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,cci,joint_j,margin_norm,25,-0.42774591594934464,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,cci,joint_j,target_drop_raw,25,0.5131027108430862,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,cci,joint_j,target_drop_norm,25,0.5204572758078575,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,cci,joint_j,bbox_precision,25,0.914476191997528,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,wf,all,margin_norm,27708,-0.29299246463317447,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,wf,all,target_drop_raw,27708,0.9598950213976539,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,wf,all,target_drop_norm,27708,0.9747291782188556,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,wf,all,bbox_precision,27708,0.669868363847845,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,wf,A,margin_norm,17848,-0.09036546290581515,,,0,,not_requested_for_descriptive_strategy_summary,
